"LSOA11","area_supergroup","area_group","gas_centile","elec_centile","drive_centile","median_household_income","mean_household.size","RUC11","acc_town_p15min_PT_walk","Crr_EE","postcodes"
"E01028397","3 Ethnically diverse professionals","3a Achieving neighbourhoods",96,75,77,"55448",2.5,"Urban minor conurbation",100,67.0206489675516,"NG2 6FL, NG2 6FN, NG2 6FP, NG2 6FR, NG2 6FS, NG2 6FT, NG2 6GA, NG2 6GB, NG2 6GD, NG2 6GE, NG2 6GF, NG2 6GH, NG2 6GJ, NG2 6GP, NG2 6HF, NG2 6JA, NG2 6JB, NG2 6JE, NG2 6JF, NG2 6JH, NG2 6JJ, NG2 6JL, NG2 6JN, NG2 6JP, NG2 6JR, NG2 6JW, NG2 6TY, NG2 6TZ, NG2 6UA, NG2 6UB, NG2 6UD, NG2 6UE"
"E01011535","8 Suburban living","8c Comfortable suburbia",93,72,77,"42837.5",2.5,"Urban major conurbation",100,65.871186440678,"WF127QX, WF127QZ, WF3 1AE, WF3 1AF, WF3 1AJ, WF3 1AP, WF3 1AR, WF3 1AW, WF3 1BD, WF3 1BG, WF3 1BT, WF3 1DE, WF3 1DF, WF3 1DG, WF3 1DH, WF3 1DJ, WF3 1DL, WF3 1DN, WF3 1DQ, WF3 1DS, WF3 1DT, WF3 1DU, WF3 1DW, WF3 1EB, WF3 1EF, WF3 1EG, WF3 1ER, WF3 1FH, WF3 1FP, WF3 1HN, WF3 1NQ, WF3 1TA, WF3 1TB, WF3 1TD, WF3 1UH, WF3 1WG, WF3 1WH"
"E01017565","8 Suburban living","8b Ageing suburbanites",89,76,77,"40460.5",2.5,"Urban city and town",100,65.2809917355372,"LU6 3AH, LU6 3AJ, LU6 3AL, LU6 3AN, LU6 3AP, LU6 3AQ, LU6 3AR, LU6 3AU, LU6 3AW, LU6 3BE, LU6 3BT, LU6 3BU, LU6 3DB, LU6 3DD, LU6 3DE, LU6 3FQ, LU6 3HD, LU6 3HL, LU6 3HZ, LU6 3JA, LU6 3JJ, LU6 3JL, LU6 3JS, LU6 3JW, LU6 3LA, LU6 3PX, LU6 3PZ, LU6 3QB, LU6 3QD, LU6 3QE, LU6 3QF, LU6 3SZ"
"E01019714","2 Countryside living","2b Prospering countryside life",88,79,77,"38301.5",2.5,"Urban city and town",100,70.2519841269841,"SK170EL, SK170RP, SK170RR, SK170SD, SK170SE, SK170SF, SK170SG, SK170TJ, SK176BL, SK176DS, SK176DT, SK176DW, SK176DX, SK176GJ, SK176GN, SK176SX, SK176TP, SK176TS, SK176TT, SK176TU, SK176TX, SK176TY, SK176TZ, SK176UA, SK176UB, SK176UD, SK176UE, SK176UF, SK176UG, SK176UH, SK176UJ, SK176UL, SK176UN, SK176UP, SK176UQ, SK176UR, SK176UT, SK176UU, SK176UW, SK176UX, SK176WE, SK176WF, SK176WG, SK176WH, SK176WJ, SK176XS, SK176XT, SK176XU, SK176YU, SK179AA, SK179AB, SK179AD, SK179AE, SK179AF, SK179AG, SK179AT, SK179BG, SK179BH, SK179BN, SK179BQ, SK179DB, SK179DE, SK179DF, SK179DG, SK179GB, SK179GD, SK179GE, SK179GG, SK179JH, SK179JN, SK179NL, SK179PT, SK179PU, SK179PX, SK179QA, SK179QB, SK179QD, SK179QE, SK179QF, SK179SA"
"E01021599","3 Ethnically diverse professionals","3a Achieving neighbourhoods",86,79,77,"48835.5",2.5,"Urban city and town",100,67.0085959885387,"CM1 2BH, CM1 2BN, CM1 2EY, CM1 2FN, CM1 2GQ, CM1 2GR, CM1 2JF, CM1 2JG, CM1 2LH, CM1 2LU, CM1 2LX, CM1 2LY, CM1 2NB, CM1 2ND, CM1 2NE, CM1 2NF, CM1 2NG, CM1 2NH, CM1 2NJ, CM1 2NL, CM1 2NN, CM1 2NP, CM1 2NQ, CM1 2NR, CM1 2NT, CM1 2NX, CM1 2PP, CM1 2PR, CM1 2PU, CM1 2XN, CM1 2XR, CM1 2XW"
"E01028650","3 Ethnically diverse professionals","3c Highly qualified professionals",83,83,77,"41008.5",2.4,"Urban city and town",67.7985948477752,64.4765432098765,"RG9 1BL, RG9 1GQ, RG9 1PP, RG9 1PU, RG9 1QJ, RG9 1QP, RG9 1QR, RG9 1QS, RG9 1QT, RG9 1QU, RG9 1QW, RG9 1QX, RG9 1QY, RG9 1QZ, RG9 1RA, RG9 1RB, RG9 1RD, RG9 1RE, RG9 1RG, RG9 1RH, RG9 1RJ, RG9 1RL, RG9 1RN, RG9 1RP, RG9 1RQ, RG9 1RR, RG9 1RS, RG9 1RT, RG9 1RZ, RG9 1SQ, RG9 1SS, RG9 1ST, RG9 1SU, RG9 1SX, RG9 1SY, RG9 1SZ, RG9 1TA, RG9 1TB, RG9 1TF, RG9 1UG, RG9 1US, RG9 1UU, RG9 1UW, RG9 1UX, RG9 1UY, RG9 1UZ, RG9 1XA, RG9 1XL, RG9 1XN, RG9 1XP, RG9 1XW"
"E01024341","8 Suburban living","8a Affluent communities",82,75,77,"42352",2.3,"Urban city and town",78.3166904422254,69.8567251461988,"ME160DU, ME160DX, ME160EB, ME160EH, ME160EJ, ME160EL, ME160EN, ME160EP, ME160ER, ME160ES, ME160ET, ME160EU, ME160EW, ME160EX, ME160EY, ME160EZ, ME160FB, ME160GS, ME160HX, ME160HY, ME160JA, ME160JB, ME160JD, ME160JE, ME160JG, ME160JH, ME160JJ, ME160JL, ME160JN, ME160JR, ME160JS, ME160LA, ME160TA, ME160YU, ME160YW, ME168JL"
"E01021767","3 Ethnically diverse professionals","3b Asian traits",97,92,76,"56415",2.6,"Urban major conurbation",100,64.7912087912088,"IG7 5DD, IG7 5DH, IG7 5DJ, IG7 5DL, IG7 5DN, IG7 5DP, IG7 5DQ, IG7 5DR, IG7 5DS, IG7 5DX, IG7 5ET, IG7 5EU, IG7 5EX, IG7 5EY, IG7 5EZ, IG7 5HA, IG7 5HB, IG7 5HD, IG7 5HE, IG7 5HF, IG7 5HG, IG7 5HH, IG7 5HJ, IG7 5JR, IG7 5JS, IG7 5LF, IG7 5LN, IG7 5LW, IG7 5NX, IG7 5NY, IG7 5PN, IG7 5PP, IG7 5PR, IG7 5PS, IG7 5PU, IG7 5PW, IG7 5PX, IG7 5PY"
"E01010173","8 Suburban living","8a Affluent communities",97,81,76,"57299",2.6,"Urban major conurbation",100,64.1188118811881,"B91 1BE, B91 1BG, B91 1BH, B91 1BN, B91 1BP, B91 1BS, B91 1BT, B91 1BW, B91 1BY, B91 1BZ, B91 1DA, B91 1DD, B91 1DP, B91 1DT, B91 1DU, B91 1DW, B91 1DX, B91 1DY, B91 1DZ, B91 1EA, B91 1EB, B91 1ED, B91 1EP, B91 1EW, B91 1JL, B91 1SU"
"E01030931","3 Ethnically diverse professionals","3c Highly qualified professionals",96,87,76,"44520",2.2,"Urban city and town",100,67.2222222222222,"GU271BD, GU271BH, GU271BJ, GU271BL, GU271BP, GU271BS, GU271BT, GU271DB, GU271DN, GU271DR, GU271DS, GU271DW, GU271FB, GU271FG, GU271HR, GU272AN, GU272AP, GU272AR, GU272AS, GU272AY, GU272AZ, GU272BA, GU272BB, GU272BD, GU272EG, GU272FD, GU272FE, GU272FJ, GU272JE, GU272JG, GU272JL, GU272JS, GU272JT, GU272LY, GU272LZ, GU272NA, GU272NB, GU272ND, GU272NG, GU272NP, GU272NQ, GU272NR, GU272NT, GU272NU, GU272NX, GU272NY, GU272NZ, GU272PA, GU272PB, GU272PD, GU272PE, GU272PF, GU272PG, GU272PH, GU272PJ, GU272PL, GU272PN, GU272PP, GU272PR, GU272PS, GU272PT, GU272PW, GU272PZ, GU273AA, GU273AB, GU273AD, GU273AE, GU273DF, GU273DG, GU273DQ, GU273RD, GU273SF"
"E01023826","3 Ethnically diverse professionals","3b Asian traits",95,89,76,"58516",2.7,"Urban major conurbation",73.8007380073801,70.4740484429066,"WD3 3AB, WD3 3AE, WD3 3AF, WD3 3AP, WD3 3AQ, WD3 3AR, WD3 3AS, WD3 3AU, WD3 3BB, WD3 3BE, WD3 3BJ, WD3 3BL, WD3 3BN, WD3 3BP, WD3 3BR, WD3 3BS, WD3 3BT, WD3 3BU, WD3 3BW, WD3 3BX, WD3 3BY, WD3 3BZ, WD3 3DT, WD3 3FA, WD3 3FG, WD3 3FJ, WD3 3FL, WD3 3FN, WD3 3FQ, WD3 3TR"
"E01020713","8 Suburban living","8a Affluent communities",95,77,76,"49016",2.6,"Urban city and town",81.0402684563758,69.3624288425047,"DH1 3EZ, DH1 3FA, DH1 3FD, DH1 3FH, DH1 3FJ, DH1 3LQ, DH1 3PP, DH1 3PR, DH1 3PS, DH1 3PT, DH1 3PU, DH1 3PX, DH1 3PY, DH1 3PZ, DH1 3QA, DH1 3QB, DH1 3QD, DH1 3QE, DH1 3QF, DH1 3QG, DH1 3QH, DH1 3QL, DH1 3QN, DH1 3QQ, DH1 3QR, DH1 3QS, DH1 3QT, DH1 3QU, DH1 3QX, DH1 3QY, DH1 3QZ, DH1 3RR, DH1 3RU, DH1 3SR, DH1 3SS, DH1 3SU, DH1 3SX, DH1 3SY, DH1 3TB, DH1 3TD, DH1 3TE, DH1 3TF, DH1 3TQ, DH1 3TX, DH1 3TY, DH1 3TZ, DH1 3UB, DH1 3UX, DH1 3UY, DH1 3WB, DH1 3WD, DH1 3WE, DH1 4FB, DH1 4FF, DH1 4FG, DH1 4FH, DH1 4FL, DH1 4FQ, DH1 4NR, DH1 4NT, DH1 4PE, DH1 4PG, DH1 4PH"
"E01023926","3 Ethnically diverse professionals","3b Asian traits",90,85,76,"57957",2.4,"Urban city and town",100,67.530612244898,"AL100AT, AL100ER, AL100ET, AL100EW, AL100EY, AL100HE, AL100NG, AL108AN, AL108AR, AL108AS, AL108AT, AL108AU, AL108BB, AL108BE, AL108BJ, AL108RS, AL108XD, AL108YE, AL108YG, AL9 5AB, AL9 5AD, AL9 5AE, AL9 5AF, AL9 5AJ, AL9 5AL, AL9 5AT, AL9 5AY, AL9 5AZ, AL9 5BA, AL9 5BB, AL9 5BD, AL9 5BE, AL9 5BL, AL9 5BT, AL9 5BW, AL9 5BX, AL9 5DA, AL9 5DB, AL9 5DE, AL9 5DF, AL9 5DH, AL9 5DJ, AL9 5DL, AL9 5DN, AL9 5DP, AL9 5DQ, AL9 5DR, AL9 5DS, AL9 5DU, AL9 5DW, AL9 5DX, AL9 5DY, AL9 5DZ, AL9 5EA, AL9 5EB, AL9 5ED, AL9 5EF, AL9 5EG, AL9 5EH, AL9 5EN, AL9 5EP, AL9 5ER, AL9 5ES, AL9 5EU, AL9 5EX, AL9 5EY, AL9 5EZ, AL9 5FA, AL9 5FB, AL9 5HA, AL9 5HB, AL9 5HE, AL9 5HF, AL9 5HG, AL9 5HH, AL9 5HJ, AL9 5HL, AL9 5HN, AL9 5HQ, AL9 5HW, AL9 5JD, AL9 5JG, AL9 5LZ, AL9 5NB, AL9 5NE, AL9 5NF, AL9 5NQ, AL9 5PL"
"E01031227","2 Countryside living","2a Ageing rural neighbourhoods",88,84,76,"37180.5",2.2,"Urban city and town",100,64.8845401174168,"CV377AA, CV377AB, CV377AD, CV377AF, CV377AG, CV377AH, CV377AJ, CV377AL, CV377AN, CV377AP, CV377AQ, CV377AS, CV377AT, CV377AU, CV377AW, CV377AX, CV377AY, CV377AZ, CV377BA, CV377BB, CV377BJ, CV377BP, CV377BS, CV377BT, CV377BU, CV377BY, CV377BZ, CV377DA, CV377DB, CV377DD, CV377DE, CV377DF, CV377DU, CV377FA, CV377HA, CV377QA, CV377QB, CV377QD, CV377QF, CV377QG, CV377QH, CV377QJ, CV377QL, CV377QN, CV377QP, CV377QQ, CV377QR, CV377QS, CV377QT, CV377QU, CV377QX, CV377QZ, CV377RA, CV377RB, CV377RD, CV377RF, CV377RG, CV377RH, CV377RQ, CV377SA"
"E01021167","3 Ethnically diverse professionals","3a Achieving neighbourhoods",81,83,76,"38761",2.3,"Urban city and town",100,65.0681818181818,"RH185AA, RH185AF, RH185AH, RH185AJ, RH185AN, RH185AQ, RH185BJ, RH185BX, RH185BZ, RH185DA, RH185DB, RH185DD, RH185DE, RH185DF, RH185DG, RH185DL, RH185DN, RH185DP, RH185DQ, RH185DR, RH185DS, RH185DT, RH185DU, RH185DW, RH185DX, RH185DY, RH185ED, RH185EL, RH185EN, RH185EP, RH185ER, RH185ES, RH185EU, RH185EZ, RH185FS, RH185FW, RH185FX, RH185GA, RH185GD, RH185GE, RH185GS, RH185GT, RH185HA, RH185HD, RH185HE, RH185HN, RH185HX, RH185JT, RH185LA, RH185LS, RH185LT, RH185LU, RH185LX, RH185LY, RH185LZ, RH185NA, RH185NB, RH185NE, RH185NF, RH185NG, RH185NS, RH185NT"
"E01022698","8 Suburban living","8a Affluent communities",73,78,76,"38440",2.4,"Urban city and town",65.3605015673981,64.2133757961783,"SO196AH, SO196AJ, SO196AL, SO196AN, SO196AQ, SO196DX, SO196HD, SO196RJ, SO300AE, SO300AL, SO300BH, SO300BR, SO300BS, SO300BT, SO300BU, SO300BW, SO300BX, SO300BY, SO300BZ, SO300DB, SO300DD, SO300DH, SO300DJ, SO300DN, SO300DP, SO300DR, SO300FJ, SO300HQ, SO300JB, SO300JY, SO300JZ, SO300LA, SO300LE, SO300LF, SO300LG, SO300LH, SO300LJ, SO300LN, SO300LP, SO300PR, SO304AF, SO304BD, SO304BE, SO304BG, SO304DA, SO304DD, SO304DE, SO304DG, SO304DJ, SO304DL, SO304DN, SO304DP, SO304DQ, SO311DP, SO318BN"
"E01023820","3 Ethnically diverse professionals","3a Achieving neighbourhoods",98,94,75,"53967",2.4,"Urban major conurbation",100,63.8590909090909,"WD3 1AT, WD3 3AD, WD3 3AH, WD3 3AJ, WD3 3AN, WD3 3DL, WD3 3DN, WD3 3DW, WD3 3EJ, WD3 3EL, WD3 3ES, WD3 3FB, WD3 3FD, WD3 3FE, WD3 3FF, WD3 3FU, WD3 3HJ, WD3 3HL, WD3 3HN, WD3 3HP, WD3 3HR, WD3 3HS, WD3 3HT, WD3 3HU, WD3 3HX, WD3 3HY, WD3 3JA, WD3 3JD, WD3 3JX, WD3 3JY, WD3 3JZ, WD3 3PU, WD3 3UA, WD3 3UB, WD3 3UD, WD3 3UF, WD3 4AA, WD3 4AB, WD3 4AE, WD3 4AF, WD3 4AG, WD3 4AH, WD3 4AJ, WD3 4AL, WD3 4AQ, WD3 4RD"
"E01027786","2 Countryside living","2a Ageing rural neighbourhoods",97,72,75,"40075",2.2,"Urban city and town",100,64.8681318681319,"YO176AU, YO176AX, YO176NJ, YO176NW, YO176YB, YO176YE, YO176YF, YO176YG, YO177AD, YO177AR, YO177AT, YO177AY, YO177BA, YO177BB, YO177BD, YO177BE, YO177BG, YO177BH, YO177BJ, YO177BL, YO177BP, YO177BW, YO177JE, YO177JF, YO177JG, YO177JH, YO177JJ, YO177JL, YO177JN, YO177JQ, YO177LH, YO177NA, YO177NB, YO177ND, YO177NE, YO177NF, YO177NG, YO177NH, YO177NN, YO177NQ, YO177WA, YO177XG, YO177XH, YO177XJ, YO177XQ, YO177YG, YO177YH, YO177YJ, YO177YQ, YO177YS, YO177YT, YO177YU, YO177YX, YO177YY, YO177YZ"
"E01022113","8 Suburban living","8a Affluent communities",96,87,75,"52652",2.3,"Urban city and town",64.8379052369077,63.9126506024096,"GL530NB, GL530ND, GL537DF, GL537DJ, GL537DN, GL537DP, GL537DR, GL537EU, GL537RP, GL538DA, GL538DH, GL538DJ, GL538DQ, GL538EQ, GL539AT, GL539AU, GL539AX, GL539AY, GL539AZ, GL539BG, GL539BH, GL539BJ, GL539BL, GL539BN, GL539BP, GL539BQ, GL539BS, GL539BT, GL539BU, GL539BW, GL539BX, GL539BY, GL539BZ, GL539DA, GL539DB, GL539DE, GL539DL, GL539DP, GL539DW, GL539EA, GL539EB, GL539ED, GL539EE, GL539EG, GL539EH, GL539EJ, GL539EQ, GL539EY, GL539FB, GL539FD, GL539HA, GL539HX, GL539HY, GL539HZ, GL539JA, GL539JF, GL539JJ, GL539JR"
"E01002512","3 Ethnically diverse professionals","3b Asian traits",94,78,75,"66451",2.6,"Urban major conurbation",100,68.7513089005236,"UB8 1AX, UB8 1AY, UB8 1BA, UB8 1BB, UB8 1BD, UB8 1BE, UB8 1BG, UB8 1BH, UB8 1BJ, UB8 1BL, UB8 1BQ, UB8 1DB, UB8 1DG, UB8 1DQ, UB8 1ES, UB8 1GL, UB8 1GN, UB8 1GP, UB8 1GT, UB8 1JJ, UB8 1NP, UB8 1NQ, UB8 1NR, UB8 1NS, UB8 1NT, UB8 1NY, UB8 1NZ, UB8 1PA, UB8 1PB, UB8 1PD, UB8 1PF, UB8 1PN, UB8 1PP, UB8 1PR, UB8 1PS, UB8 1PW, UB8 1PX, UB8 1PY, UB8 1PZ, UB8 1QA, UB8 1QX, UB8 1QY, UB8 1QZ, UB8 1RB, UB8 1RE, UB8 1RF, UB8 1RQ, UB8 1XS"
"E01016774","3 Ethnically diverse professionals","3b Asian traits",91,94,75,"60180",2.6,"Urban city and town",60.7816711590296,68.1362397820163,"MK5 8AD, MK5 8AE, MK5 8AH, MK5 8AL, MK5 8AN, MK5 8AP, MK5 8AS, MK5 8AT, MK5 8AU, MK5 8AW, MK5 8AX, MK5 8AZ, MK5 8BA, MK5 8BB, MK5 8BD, MK5 8BE, MK5 8BF, MK5 8BG, MK5 8BL, MK5 8BN, MK5 8BP, MK5 8BQ, MK5 8BS, MK5 8BU, MK5 8BW, MK5 8DA, MK5 8DB, MK5 8DJ, MK5 8DL, MK5 8DP, MK5 8DR, MK5 8DS, MK5 8DT, MK5 8DU, MK5 8DZ, MK5 8EN, MK5 8EP, MK5 8EW, MK5 8EX, MK5 8EY, MK5 8EZ, MK5 8FA, MK5 8FB, MK5 8FD, MK5 8FE, MK5 8FF, MK5 8FG, MK5 8FH, MK5 8FJ, MK5 8FL, MK5 8HA, MK5 8HB, MK5 8HE, MK5 8HF, MK5 8HH, MK8 9AA, MK8 9LA, MK8 9LG"
"E01010201","8 Suburban living","8c Comfortable suburbia",89,74,75,"39538",2.7,"Urban major conurbation",100,66.6516853932584,"B90 3AH, B90 3AJ, B90 3AL, B90 3AP, B90 3AR, B90 3AU, B90 3BL, B90 3DY, B90 3DZ, B90 3EA, B90 3ED, B90 3EJ, B90 3FD, B90 3FS, B90 3HA, B90 3HB, B90 3HD, B90 3HE, B90 3HF, B90 3HG, B90 3HH, B90 3HJ, B90 3HL, B90 3HP, B90 3HQ, B90 3JA, B90 3JB, B90 3JD, B90 3JE, B90 3JF, B90 3JG, B90 3JJ, B90 3JL, B90 3JN, B90 3JW, B90 3QY, B90 3QZ, B90 3RB, B90 3RQ"
"E01016608","3 Ethnically diverse professionals","3c Highly qualified professionals",88,84,75,"48866.5",2.3,"Urban city and town",100,65.5684210526316,"SL5 0AA, SL5 0AE, SL5 0AF, SL5 0AG, SL5 0AH, SL5 0AL, SL5 0AN, SL5 0AP, SL5 0AQ, SL5 0AR, SL5 0BZ, SL5 0EE, SL5 0PH, SL5 0PL, SL5 0PN, SL5 0PP, SL5 0PQ, SL5 0PU, SL5 0PX, SL5 0PY, SL5 0PZ, SL5 0QB, SL5 0TN, SL5 0WL, SL5 0ZR, SL5 5AD, SL5 5AP, SL5 5BA, SL5 5BE, SL5 5BF, SL5 5BN, SL5 5BU, SL5 5BX, SL5 5DD, SL5 5DJ, SL5 5DP, SL5 5DR, SL5 5DS, SL5 5DW, SL5 5DY, SL5 5ED, SL5 5EE, SL5 5EG, SL5 5EH, SL5 5EN, SL5 5EP, SL5 5EQ, SL5 5ER, SL5 7AA, SL5 7AB, SL5 7AD, SL5 7AE, SL5 7AF, SL5 7AG, SL5 7AH, SL5 7AJ, SL5 7AL, SL5 7AN, SL5 7AP, SL5 7AQ, SL5 7AR, SL5 7AS, SL5 7AT, SL5 7AU, SL5 7AW, SL5 7AX, SL5 7AY, SL5 7AZ, SL5 7BA, SL5 7BB, SL5 7BD, SL5 7BE, SL5 7BG, SL5 7BH, SL5 7BL, SL5 7BN, SL5 7BP, SL5 7BQ, SL5 7BU, SL5 7BX, SL5 7BY, SL5 7BZ, SL5 7DA, SL5 7DB, SL5 7DF, SL5 7DG, SL5 7DQ, SL5 7EE, SL5 7FF, SL5 7FG, SL5 7HT, SL5 7JU, SL5 7PP, SL5 7PR, SL5 7PS, SL5 7YY, SL5 8WW, SL5 8XE, SL5 8ZN, SL5 9AA, SL5 9AB, SL5 9AD, SL5 9AF, SL5 9NE, SL5 9NH, SL5 9PG, SL5 9SY, SL5 9WU, SL5 9WX, SL5 9ZA, SL5 9ZP, SL5 9ZS, SL5 9ZU"
"E01023553","3 Ethnically diverse professionals","3c Highly qualified professionals",86,79,75,"63109",2.6,"Urban major conurbation",70.6086956521739,74.7481481481481,"WD232AX, WD232BB, WD232BD, WD232DB, WD232EE, WD232EF, WD232EH, WD232EJ, WD232EN, WD232EQ, WD232ER, WD232ES, WD232ET, WD232EU, WD232EW, WD232EX, WD232EZ, WD232FF, WD232FG, WD232FH, WD232FJ, WD232FL, WD232FN, WD232FQ, WD232FY, WD232GJ, WD232GN, WD232GS, WD232GX, WD232HL, WD232HN, WD232HW, WD232JA, WD232JG, WD232JH, WD232JJ, WD232JL, WD232JN, WD232JQ, WD232JS, WD232JT, WD232JU, WD232JW, WD232JX, WD232LU, WD232LX, WD232NL, WD232NU, WD232NX, WD232PS, WD232QA, WD232QB, WD232QE, WD232QG, WD232TD, WD232TR, WD232TS, WD232TW, WD232TX, WD232TY, WD232TZ, WD232WX, WD233TP"
"E01015638","5 Industrious communities","5a Ageing urban communities",85,85,75,"31247",2.4,"Urban city and town",100,65.5503144654088,"PE2 5EP, PE2 5ES, PE2 5GS, PE2 5LU, PE2 5LY, PE2 5NA, PE2 5NB, PE2 5ND, PE2 5NE, PE2 5NF, PE2 5NT, PE2 5NU, PE2 5PN, PE2 5PR, PE2 5PW, PE2 7BL, PE2 7DH, PE2 7DJ, PE2 7DL, PE2 7DN, PE2 7DP, PE2 7DR, PE2 7DS, PE2 7DT, PE2 7DU, PE2 7DW, PE2 7DZ, PE2 7EA, PE2 7EB, PE2 7ED, PE2 7EE, PE2 7EW, PE2 7JS, PE2 7LN, PE2 7QA, PE2 7ZW"
"E01007038","5 Industrious communities","5c Comfortable neighbourhoods",77,83,75,"28784.5",2.4,"Urban major conurbation",100,66.9419889502762,"L10 3LN, L23 1TR, L23 1UH, L23 1XD, L23 1ZD, L23 4TD, L23 4TH, L23 4TJ, L23 4TL, L23 4TY, L23 4TZ, L23 4UE, L23 4UF, L23 4UG, L23 4UH, L29 1YB, L29 5XB, L29 6YA, L29 6YB, L29 6YD, L29 7WA, L29 7WB, L29 7WD, L29 7WE, L29 7WG, L29 7WH, L29 7WJ, L29 7WL, L29 8AA, L29 8YA, L29 8YB, L29 9AD, L29 9AE, L29 9AF, L30 7PD, L30 7QG, L30 7QH, L30 7QQ, L30 7RW, L30 7RY"
"E01024860","2 Countryside living","2d Rural traits",77,83,75,"38036",2.3,"Urban city and town",53.5294117647059,70.85,"BB102AL, BB102BA, BB102FT, BB102FY, BB102HX, BB102HY, BB102JH, BB102JN, BB102JR, BB102JS, BB102JT, BB102JU, BB102JW, BB102JX, BB102JZ, BB102RA, BB102RX, BB102SA, BB102TB, BB102TG, BB102TH, BB102TJ, BB102TN, BB102TT, BB103PH, BB103PJ, BB103PL, BB103PN, BB103PQ, BB103PW, BB103PZ, BB103QA, BB103QD, BB103QE, BB103QG, BB103QH, BB103QL, BB103QN, BB103QP, BB103QQ, BB103QR, BB103QS, BB103QT, BB103QU, BB103QW, BB103QX, BB103QY, BB103QZ, BB103RA, BB103RB, BB103RD, BB103RS, BB103RW"
"E01016093","8 Suburban living","8b Ageing suburbanites",73,77,75,"34090",2.3,"Urban city and town",83.2844574780059,66.9588014981273,"ME7 2HB, ME7 2UH, ME7 2UN, ME7 2UP, ME7 2UR, ME7 2UT, ME7 2UU, ME7 2UW, ME7 2UX, ME7 2UY, ME7 2UZ, ME7 2XH, ME7 2XP, ME7 2XT, ME7 2YA, ME8 6QN, ME8 6XX, ME8 7AT, ME8 7DE, ME8 7DF, ME8 7DG, ME8 7DH, ME8 7DJ, ME8 7DN, ME8 7DQ, ME8 7DW, ME8 7EQ, ME8 7EY, ME8 7EZ, ME8 7HB, ME8 7HD, ME8 7LR, ME8 7LY, ME8 7NB, ME8 7NJ, ME8 7NL, ME8 7NN, ME8 7NP, ME8 7NS, ME8 7NT, ME8 7NU, ME8 7NW, ME8 7NY, ME8 7NZ, ME8 7PA, ME8 7PB, ME8 7PE, ME8 7PF, ME8 7PP, ME8 7PQ, ME8 7ST, ME8 7TJ, ME8 7TL, ME8 7TN, ME8 7TP, ME8 7TR, ME8 7TW, ME8 7TX, ME8 7UA"
"E01015399","8 Suburban living","8a Affluent communities",95,85,74,"45098",2.3,"Urban city and town",100,66.8322784810127,"BH188AB, BH188AD, BH188AE, BH188AF, BH188AH, BH188AP, BH188AQ, BH188AW, BH188AZ, BH188BA, BH188BB, BH188BD, BH188BE, BH188BG, BH188BH, BH188BJ, BH188BL, BH188BN, BH188BP, BH188BQ, BH188BS, BH188BT, BH188BU, BH188BW, BH188BX, BH188BY, BH188BZ, BH188DA, BH188DB, BH188DD, BH188DE, BH188DG, BH188DQ, BH188DU, BH188DY, BH188DZ, BH188EB, BH188ED, BH188EE, BH188EG, BH188EJ, BH188EQ, BH189AP, BH189AR, BH189AT, BH189AZ, BH213BY"
"E01022864","5 Industrious communities","5c Comfortable neighbourhoods",91,83,74,"38769",2.3,"Urban city and town",79.3991416309013,68.2377850162867,"GU515NN, GU515NW, GU526BF, GU526HH, GU526HJ, GU526HL, GU526HQ, GU526NG, GU526NQ, GU526NX, GU526QT, GU526TQ, GU527PR, GU527RH, GU527RX, GU527RY, GU527SA, GU527SB, GU527SF, GU527SG, GU527SH, GU527SJ, GU527SL, GU527SN, GU527SP, GU527SQ, GU527SR, GU527SS, GU527SW, GU527XD, GU527XE, GU527XF, GU527XQ, GU527YD"
"E01028489","8 Suburban living","8a Affluent communities",89,71,74,"43315.5",2.3,"Urban city and town",100,67.8879056047198,"OX5 2AH, OX5 2AJ, OX5 2AL, OX5 2AQ, OX5 2AU, OX5 2AX, OX5 2AY, OX5 2AZ, OX5 2BA, OX5 2BB, OX5 2BD, OX5 2BE, OX5 2BH, OX5 2BJ, OX5 2BL, OX5 2BQ, OX5 2DA, OX5 2DB, OX5 2DF, OX5 2DL, OX5 2EA, OX5 2EB, OX5 2ED, OX5 2EE, OX5 2EG, OX5 2EL, OX5 2EN, OX5 2EW, OX5 2FT, OX5 2PQ, OX5 2PT, OX5 2UZ, OX5 2XT, OX5 2XU, OX5 2XY, OX5 2YD, OX5 2YE, OX5 2YH, OX5 2YP"
"E01031588","3 Ethnically diverse professionals","3b Asian traits",85,79,74,"41244.5",2.5,"Urban city and town",59.9105812220566,65.2039473684211,"RH103AF, RH103DB, RH103DJ, RH103DL, RH103DN, RH103DP, RH103DR, RH103DS, RH103DT, RH103DW, RH103PA, RH103SS, RH103TJ, RH103TL, RH103TW, RH103UB, RH103UD, RH103UE, RH103UF, RH103UG, RH103UL, RH103UQ, RH103UT, RH103UW"
